State,Crop,Season,Rainfall,Area,Production,Yield
Assam,Sugarcane,Kharif,1092.6,4118.2,415590.9,100.92
Mizoram,Soybean,Kharif,993.9,3600.4,5917.4,1.64
Mizoram,Maize,Kharif,908.5,429.2,1783.5,4.16
Goa,Potato,Rabi,677.3,1898.2,56768.2,29.91
Karnataka,Wheat,Rabi,579.2,2591.2,13842.5,5.34
Telangana,Soybean,Kharif,990.1,1956.2,3518.0,1.8
Nagaland,Cotton,Kharif,785.8,3308.5,10061.4,3.04
Meghalaya,Cotton,Kharif,996.6,4646.3,12266.3,2.64
Nagaland,Cotton,Kharif,616.0,1250.9,3806.9,3.04
Manipur,Groundnut,Kharif,501.8,4361.5,8771.3,2.01
Haryana,Soybean,Kharif,745.1,2909.3,6929.9,2.38
Arunachal Pradesh,Wheat,Rabi,793.9,4252.0,19310.4,4.54
Uttar Pradesh,Mustard,Rabi,497.9,1087.7,1997.5,1.84
Tamil Nadu,Potato,Rabi,794.9,2001.0,52856.5,26.41
Sikkim,Soybean,Kharif,867.2,1550.0,3751.1,2.42
Telangana,Sugarcane,Kharif,1204.7,4239.0,410602.6,96.86
Arunachal Pradesh,Soybean,Kharif,712.1,4316.2,9875.4,2.29
Madhya Pradesh,Barley,Rabi,303.8,1360.6,3625.1,2.66
Maharashtra,Soybean,Kharif,972.3,3517.2,7037.0,2.0
Assam,Soybean,Kharif,698.8,2774.5,5776.4,2.08
Mizoram,Sugarcane,Kharif,1238.0,4729.6,421359.6,89.09
Sikkim,Cotton,Kharif,882.4,2006.0,5491.6,2.74
Chhattisgarh,Maize,Kharif,633.1,266.8,992.1,3.72
Meghalaya,Groundnut,Kharif,794.3,1053.2,2346.3,2.23
Assam,Rice,Kharif,1084.2,2099.7,11795.0,5.62
Andhra Pradesh,Maize,Kharif,851.4,2322.8,11143.9,4.8
Kerala,Sugarcane,Kharif,865.7,1896.0,165687.0,87.39
Odisha,Cotton,Kharif,771.2,1039.2,2923.9,2.81
Mizoram,Sugarcane,Kharif,724.1,2418.2,193008.2,79.82
Arunachal Pradesh,Soybean,Kharif,878.9,3588.5,8396.6,2.34
Mizoram,Barley,Rabi,369.4,2070.4,6572.6,3.17
Uttarakhand,Barley,Rabi,591.7,4297.1,13080.0,3.04
Manipur,Soybean,Kharif,605.8,3503.9,6547.8,1.87
Arunachal Pradesh,Cotton,Kharif,713.6,2436.6,6890.2,2.83
Haryana,Groundnut,Kharif,729.1,3782.7,9436.1,2.49
Odisha,Barley,Rabi,315.0,380.9,1109.9,2.91
Nagaland,Cotton,Kharif,599.7,3713.6,10668.7,2.87
Uttar Pradesh,Rice,Kharif,1084.2,1575.0,8663.0,5.5
Goa,Soybean,Kharif,712.4,4968.6,11343.7,2.28
Sikkim,Groundnut,Kharif,671.4,1059.7,2320.7,2.19
Goa,Sugarcane,Kharif,1259.8,120.0,10162.1,84.67
Punjab,Sugarcane,Kharif,1137.3,1878.0,155602.4,82.85
Assam,Groundnut,Kharif,846.3,1942.9,4579.1,2.36
Himachal Pradesh,Sugarcane,Kharif,1148.4,2592.5,256024.9,98.76
Nagaland,Groundnut,Kharif,762.8,1688.9,4505.0,2.67
Sikkim,Rice,Kharif,1428.1,999.5,5877.6,5.88
Gujarat,Groundnut,Kharif,702.5,313.4,694.1,2.21
Telangana,Maize,Kharif,530.0,1401.8,4839.6,3.45
Uttar Pradesh,Soybean,Kharif,694.2,1996.6,3902.3,1.95
Tripura,Maize,Kharif,598.5,3085.8,12335.0,4.0
Chhattisgarh,Soybean,Kharif,694.8,2833.0,5957.4,2.1
Meghalaya,Sugarcane,Kharif,962.6,3637.0,343434.7,94.43
Punjab,Barley,Rabi,495.1,2313.2,8454.6,3.65
Bihar,Groundnut,Kharif,663.5,1042.7,2773.2,2.66
Maharashtra,Cotton,Kharif,663.1,1609.3,4682.9,2.91
Himachal Pradesh,Mustard,Rabi,391.7,1729.9,3157.2,1.83
Himachal Pradesh,Potato,Rabi,631.9,2012.5,53677.8,26.67
West Bengal,Potato,Rabi,535.8,3697.3,109223.3,29.54
Kerala,Groundnut,Kharif,620.1,3759.6,9305.3,2.48
Haryana,Groundnut,Kharif,806.7,4154.1,8866.3,2.13
Uttar Pradesh,Cotton,Kharif,568.7,4335.6,10424.2,2.4
Karnataka,Soybean,Kharif,834.8,3458.4,7004.5,2.03
Assam,Barley,Rabi,421.5,2963.3,10601.5,3.58
Goa,Groundnut,Kharif,617.8,2056.1,4484.8,2.18
Jharkhand,Rice,Kharif,1043.0,182.6,987.7,5.41
Odisha,Rice,Kharif,1479.7,3976.6,19505.9,4.91
West Bengal,Groundnut,Kharif,554.0,1919.5,4086.3,2.13
Kerala,Maize,Kharif,692.8,183.3,766.7,4.18
Uttarakhand,Groundnut,Kharif,790.3,3446.6,8832.2,2.56
West Bengal,Maize,Kharif,934.5,4431.0,16792.5,3.79
Nagaland,Mustard,Rabi,337.5,2210.8,3637.2,1.65
Assam,Barley,Rabi,392.5,2001.4,6207.9,3.1
Bihar,Potato,Rabi,701.6,117.0,3739.1,31.97
Bihar,Sugarcane,Kharif,920.3,4896.2,427202.0,87.25
Telangana,Rice,Kharif,1570.7,966.4,5447.7,5.64
Manipur,Rice,Kharif,1397.9,3588.3,18045.5,5.03
Madhya Pradesh,Soybean,Kharif,608.4,1803.4,3048.8,1.69
Uttar Pradesh,Wheat,Rabi,535.2,4104.4,19664.6,4.79
Uttar Pradesh,Groundnut,Kharif,652.1,3535.3,9476.1,2.68
Kerala,Groundnut,Kharif,612.9,4009.2,8836.7,2.2
Andhra Pradesh,Groundnut,Kharif,639.2,3517.7,7940.8,2.26
West Bengal,Rice,Kharif,1576.3,2212.3,12800.0,5.79
Goa,Rice,Kharif,1301.4,3946.3,21931.2,5.56
Sikkim,Soybean,Kharif,775.1,3584.0,8673.3,2.42
Sikkim,Soybean,Kharif,778.6,1528.6,3673.3,2.4
Nagaland,Potato,Rabi,613.5,3322.6,88970.9,26.78
Manipur,Barley,Rabi,546.1,4237.6,12806.1,3.02
Madhya Pradesh,Cotton,Kharif,674.1,3309.8,10258.5,3.1
Maharashtra,Rice,Kharif,1220.6,1614.4,7904.1,4.9
Chhattisgarh,Groundnut,Kharif,578.2,857.1,2222.7,2.59
Assam,Barley,Rabi,428.5,3459.1,11868.9,3.43
Jharkhand,Wheat,Rabi,790.9,4543.7,20156.1,4.44
Gujarat,Maize,Kharif,666.6,2981.4,13682.2,4.59
Bihar,Wheat,Rabi,653.7,1166.0,6874.5,5.9
Tripura,Wheat,Rabi,720.3,2023.3,9653.7,4.77
Nagaland,Sugarcane,Kharif,1469.3,2241.2,193858.5,86.5
West Bengal,Sugarcane,Kharif,1437.9,225.0,20808.0,92.49
Haryana,Maize,Kharif,581.2,3555.9,15654.0,4.4
Goa,Barley,Rabi,362.2,3485.6,12055.0,3.46
Karnataka,Potato,Rabi,799.9,2201.3,57818.1,26.27
Sikkim,Sugarcane,Kharif,1599.6,1546.9,135077.2,87.32
Karnataka,Rice,Kharif,1242.4,4048.8,20507.9,5.07
Mizoram,Cotton,Kharif,797.0,2509.4,7844.3,3.13
Sikkim,Cotton,Kharif,971.4,4840.4,11753.5,2.43
Uttar Pradesh,Potato,Rabi,591.0,959.3,25355.2,26.43
Tripura,Mustard,Rabi,524.6,4248.5,6622.2,1.56
Karnataka,Maize,Kharif,517.6,1629.6,5924.7,3.64
Sikkim,Sugarcane,Kharif,920.0,1399.9,122589.9,87.57
Madhya Pradesh,Rice,Kharif,1731.9,2843.2,13939.5,4.9
Telangana,Maize,Kharif,685.7,1670.1,7756.6,4.64
Uttar Pradesh,Soybean,Kharif,711.7,4502.6,8258.7,1.83
Tamil Nadu,Cotton,Kharif,631.7,1818.1,4814.5,2.65
Sikkim,Cotton,Kharif,695.7,2568.3,8236.5,3.21
Haryana,Sugarcane,Kharif,1173.2,2744.8,236312.8,86.09
Nagaland,Potato,Rabi,539.9,660.2,21691.4,32.85
Manipur,Potato,Rabi,786.6,3623.4,95299.1,26.3
Maharashtra,Barley,Rabi,573.7,2060.0,5969.8,2.9
Tripura,Potato,Rabi,755.4,2674.1,67111.4,25.1
Kerala,Barley,Rabi,481.7,1228.5,4425.0,3.6
Nagaland,Wheat,Rabi,730.3,2867.6,13829.6,4.82
Chhattisgarh,Sugarcane,Kharif,1556.7,4486.2,350456.3,78.12
Mizoram,Cotton,Kharif,986.2,2658.6,6593.0,2.48
Tripura,Barley,Rabi,415.9,3019.8,10498.0,3.48
Bihar,Wheat,Rabi,610.7,4170.8,25233.6,6.05
Tamil Nadu,Mustard,Rabi,324.4,3278.8,4913.9,1.5
Mizoram,Soybean,Kharif,883.0,547.7,1143.8,2.09
Tamil Nadu,Sugarcane,Kharif,1175.5,4768.5,464251.2,97.36
Odisha,Sugarcane,Kharif,864.0,3710.8,361003.6,97.28
Bihar,Potato,Rabi,783.5,3527.1,102097.0,28.95
West Bengal,Barley,Rabi,305.8,590.4,1646.6,2.79
Gujarat,Potato,Rabi,467.6,4319.5,127864.7,29.6
Uttarakhand,Cotton,Kharif,582.0,3452.2,9684.1,2.81
Sikkim,Cotton,Kharif,513.7,1050.7,2262.7,2.15
Nagaland,Sugarcane,Kharif,912.6,4726.9,394802.0,83.52
Manipur,Barley,Rabi,456.6,2111.9,7814.9,3.7
Sikkim,Cotton,Kharif,668.4,1074.7,3014.3,2.8
Telangana,Maize,Kharif,980.9,514.8,1930.0,3.75
Kerala,Rice,Kharif,1406.9,2206.3,11925.5,5.41
Andhra Pradesh,Wheat,Rabi,795.7,3608.9,16305.2,4.52
Arunachal Pradesh,Cotton,Kharif,740.2,2222.8,6034.3,2.71
Telangana,Rice,Kharif,1337.9,4508.5,26701.0,5.92
Punjab,Potato,Rabi,565.6,2832.9,81085.9,28.62
Odisha,Potato,Rabi,549.4,2958.0,90738.6,30.68
Chhattisgarh,Sugarcane,Kharif,1769.9,4384.8,377638.6,86.13
Meghalaya,Potato,Rabi,485.9,2120.1,55648.3,26.25
Kerala,Barley,Rabi,446.9,1522.3,5273.0,3.46
Punjab,Wheat,Rabi,676.2,2776.9,13672.2,4.92
Himachal Pradesh,Cotton,Kharif,705.5,4459.1,13969.6,3.13
Uttar Pradesh,Wheat,Rabi,471.0,1059.8,5003.9,4.72
Bihar,Maize,Kharif,805.9,1260.2,5689.4,4.51
Uttar Pradesh,Cotton,Kharif,816.6,3874.6,11593.7,2.99
Nagaland,Cotton,Kharif,835.1,4748.2,13983.8,2.95
Rajasthan,Soybean,Kharif,948.4,1179.6,2146.2,1.82
Chhattisgarh,Barley,Rabi,375.1,2717.1,8939.1,3.29
Madhya Pradesh,Groundnut,Kharif,791.7,297.2,769.5,2.59
Madhya Pradesh,Soybean,Kharif,885.4,2940.8,5250.1,1.79
Bihar,Soybean,Kharif,752.0,3614.1,7041.8,1.95
Punjab,Rice,Kharif,1107.0,3503.9,15976.8,4.56
Nagaland,Soybean,Kharif,943.3,3919.2,7799.6,1.99
Uttarakhand,Cotton,Kharif,969.2,4739.7,13176.7,2.78
Gujarat,Barley,Rabi,511.7,127.9,442.8,3.46
Himachal Pradesh,Rice,Kharif,1295.3,4518.2,22380.4,4.95
Kerala,Potato,Rabi,428.6,4732.7,116251.9,24.56
Manipur,Maize,Kharif,705.1,3816.2,16213.9,4.25
Sikkim,Maize,Kharif,597.6,372.3,1641.2,4.41
Uttarakhand,Maize,Kharif,553.9,1673.6,5726.0,3.42
Mizoram,Cotton,Kharif,674.1,1007.1,3123.2,3.1
Nagaland,Rice,Kharif,1091.9,2293.0,11699.1,5.1
Gujarat,Mustard,Rabi,459.6,2991.5,5086.9,1.7
Bihar,Rice,Kharif,1261.9,250.2,1256.6,5.02
Punjab,Rice,Kharif,1025.1,820.7,3673.4,4.48
Sikkim,Mustard,Rabi,389.4,1885.9,3594.5,1.91
Himachal Pradesh,Barley,Rabi,421.2,2036.0,7167.3,3.52
Meghalaya,Potato,Rabi,419.9,3512.1,97375.3,27.73
Jharkhand,Potato,Rabi,554.9,3251.2,99561.1,30.62
Rajasthan,Wheat,Rabi,579.7,4230.8,25042.0,5.92
Tamil Nadu,Mustard,Rabi,571.3,2575.1,3959.3,1.54
Tripura,Wheat,Rabi,726.5,4977.7,24901.9,5.0
Nagaland,Soybean,Kharif,605.2,2955.5,5564.6,1.88
Sikkim,Potato,Rabi,780.4,988.3,26711.8,27.03
Tripura,Soybean,Kharif,689.1,1167.3,2717.6,2.33
Maharashtra,Groundnut,Kharif,767.1,4786.8,12919.7,2.7
Haryana,Wheat,Rabi,660.2,4832.6,24297.4,5.03
Sikkim,Wheat,Rabi,533.4,1159.2,6130.0,5.29
Arunachal Pradesh,Groundnut,Kharif,835.9,4079.0,9892.0,2.43
Manipur,Wheat,Rabi,552.7,3529.9,20047.6,5.68
Andhra Pradesh,Cotton,Kharif,731.0,218.3,720.4,3.3
Gujarat,Cotton,Kharif,781.8,905.4,2581.3,2.85
Gujarat,Barley,Rabi,519.0,2260.9,7886.6,3.49
Sikkim,Sugarcane,Kharif,1785.1,2132.6,195077.4,91.47
Haryana,Cotton,Kharif,633.8,967.6,2489.7,2.57
Mizoram,Soybean,Kharif,769.8,2450.4,5929.9,2.42
Uttar Pradesh,Potato,Rabi,749.5,1092.8,28340.2,25.93
Chhattisgarh,Soybean,Kharif,764.3,421.7,1016.4,2.41
Karnataka,Maize,Kharif,568.1,3993.5,16724.3,4.19
Kerala,Potato,Rabi,475.9,4788.7,132034.3,27.57
Uttarakhand,Potato,Rabi,546.5,3805.5,111981.2,29.43
Jharkhand,Soybean,Kharif,885.1,4488.6,10125.3,2.26
Rajasthan,Groundnut,Kharif,577.6,2523.1,6302.8,2.5
Chhattisgarh,Maize,Kharif,785.0,2637.8,11794.2,4.47
Mizoram,Sugarcane,Kharif,1684.3,2646.0,227460.9,85.96
Maharashtra,Barley,Rabi,494.8,2704.5,8131.1,3.01
Himachal Pradesh,Potato,Rabi,733.3,4555.4,125991.5,27.66
Gujarat,Wheat,Rabi,735.2,4576.8,22730.3,4.97
Kerala,Maize,Kharif,782.0,1565.2,7224.3,4.62
Assam,Maize,Kharif,549.0,2946.1,10526.8,3.57
Maharashtra,Potato,Rabi,626.7,1790.7,52342.4,29.23
Andhra Pradesh,Soybean,Kharif,953.0,4963.4,8642.6,1.74
Telangana,Potato,Rabi,455.0,1054.7,27613.0,26.18
Tripura,Barley,Rabi,381.2,3448.9,12373.3,3.59
Arunachal Pradesh,Cotton,Kharif,938.2,3535.8,8789.9,2.49
Kerala,Soybean,Kharif,777.2,2829.8,6713.4,2.37
Sikkim,Mustard,Rabi,333.7,2409.0,3412.9,1.42
Uttar Pradesh,Barley,Rabi,532.1,1773.8,6131.4,3.46
Haryana,Maize,Kharif,990.2,3076.5,11407.8,3.71
Manipur,Maize,Kharif,538.3,3025.3,12068.7,3.99
Kerala,Barley,Rabi,342.9,783.8,2592.5,3.31
Goa,Groundnut,Kharif,899.7,3783.9,8173.2,2.16
Andhra Pradesh,Cotton,Kharif,710.9,4001.8,12823.0,3.2
Tamil Nadu,Groundnut,Kharif,714.5,1299.2,3117.1,2.4
Andhra Pradesh,Soybean,Kharif,604.0,430.4,802.1,1.86
Rajasthan,Potato,Rabi,788.9,2021.8,51545.8,25.49
Maharashtra,Potato,Rabi,704.9,2037.4,55786.6,27.38
Kerala,Wheat,Rabi,627.6,4886.4,28168.3,5.76
Telangana,Soybean,Kharif,816.0,901.8,1991.4,2.21
Kerala,Sugarcane,Kharif,1559.9,4969.0,431375.1,86.81
Punjab,Rice,Kharif,1316.9,3769.3,19761.6,5.24
Jharkhand,Maize,Kharif,850.1,462.8,2223.9,4.81
Chhattisgarh,Rice,Kharif,1080.5,2764.9,15042.4,5.44
Meghalaya,Groundnut,Kharif,823.3,2717.8,5873.2,2.16
Tamil Nadu,Sugarcane,Kharif,972.9,1143.6,108181.5,94.6
Mizoram,Wheat,Rabi,684.7,4237.2,25440.0,6.0
Uttar Pradesh,Mustard,Rabi,549.7,2892.3,4324.9,1.5
Andhra Pradesh,Barley,Rabi,380.6,2286.0,7569.1,3.31
Andhra Pradesh,Maize,Kharif,611.7,2319.6,10630.3,4.58
Chhattisgarh,Potato,Rabi,509.1,535.0,16641.8,31.1
Meghalaya,Soybean,Kharif,945.5,1369.7,2633.8,1.92
Andhra Pradesh,Barley,Rabi,568.2,2998.3,8441.7,2.82
Manipur,Mustard,Rabi,473.7,2770.7,4654.6,1.68
Bihar,Mustard,Rabi,437.8,4608.9,8787.6,1.91
Arunachal Pradesh,Rice,Kharif,1187.3,2752.0,14280.7,5.19
Andhra Pradesh,Mustard,Rabi,531.8,783.4,1366.6,1.74
Haryana,Rice,Kharif,1140.2,1420.6,6974.0,4.91
Maharashtra,Mustard,Rabi,400.7,3934.9,6145.4,1.56
Meghalaya,Potato,Rabi,765.6,1726.8,52224.3,30.24
Telangana,Barley,Rabi,544.6,2488.0,7351.1,2.95
Arunachal Pradesh,Wheat,Rabi,486.3,1250.7,6227.6,4.98
Maharashtra,Soybean,Kharif,739.6,4282.7,8388.1,1.96
Telangana,Mustard,Rabi,547.8,1920.6,2761.8,1.44
Assam,Rice,Kharif,1106.0,1087.9,5081.3,4.67
Tripura,Groundnut,Kharif,559.4,2247.7,4626.9,2.06
Tripura,Cotton,Kharif,537.9,1521.0,3832.4,2.52
Telangana,Mustard,Rabi,572.5,1848.8,2838.3,1.54
Goa,Mustard,Rabi,539.5,500.9,832.6,1.66
Kerala,Cotton,Kharif,946.3,3151.7,8255.9,2.62
Nagaland,Rice,Kharif,1394.2,756.2,4098.0,5.42
West Bengal,Potato,Rabi,549.5,4380.0,132950.6,30.35
Manipur,Mustard,Rabi,465.0,2567.4,4287.8,1.67
Bihar,Groundnut,Kharif,596.0,1978.8,4577.1,2.31
Tripura,Potato,Rabi,690.0,933.2,29680.6,31.8
Gujarat,Wheat,Rabi,491.8,1850.5,8297.8,4.48
Jharkhand,Maize,Kharif,955.6,1931.4,6922.9,3.58
Karnataka,Cotton,Kharif,911.6,3994.8,10870.9,2.72
Uttarakhand,Barley,Rabi,488.3,4440.3,14936.2,3.36
Chhattisgarh,Potato,Rabi,671.8,1589.9,42660.8,26.83
Jharkhand,Rice,Kharif,1672.8,1977.4,9471.8,4.79
Maharashtra,Cotton,Kharif,532.6,2915.1,6548.0,2.25
Mizoram,Soybean,Kharif,801.0,4149.9,9017.2,2.17
Madhya Pradesh,Sugarcane,Kharif,1594.4,2491.7,222464.7,89.28
Maharashtra,Mustard,Rabi,398.2,4624.0,8515.5,1.84
Telangana,Wheat,Rabi,518.8,3964.6,18904.1,4.77
Tamil Nadu,Barley,Rabi,474.9,3675.2,12532.1,3.41
Jharkhand,Wheat,Rabi,477.3,2801.7,12990.1,4.64
Tripura,Maize,Kharif,954.3,2342.7,8961.3,3.83
Jharkhand,Mustard,Rabi,322.8,1524.4,2074.2,1.36
Uttarakhand,Cotton,Kharif,890.8,1738.9,4807.3,2.76
Assam,Wheat,Rabi,779.6,2309.3,11028.3,4.78
Gujarat,Soybean,Kharif,935.2,3066.7,6664.7,2.17
Kerala,Soybean,Kharif,890.1,840.5,1649.6,1.96
West Bengal,Cotton,Kharif,767.8,2412.7,7223.7,2.99
Gujarat,Cotton,Kharif,976.4,2612.0,5732.9,2.19
Tamil Nadu,Mustard,Rabi,321.3,3734.3,5545.3,1.48
West Bengal,Sugarcane,Kharif,1006.5,1046.6,90686.0,86.65
Rajasthan,Maize,Kharif,684.5,1904.0,9424.6,4.95
Odisha,Cotton,Kharif,975.3,4657.2,10285.9,2.21
Tamil Nadu,Potato,Rabi,633.5,1012.9,32518.5,32.1
Rajasthan,Maize,Kharif,525.3,2534.5,10258.2,4.05
Telangana,Barley,Rabi,339.2,231.8,685.3,2.96
Tamil Nadu,Mustard,Rabi,541.7,4487.7,8329.0,1.86
Sikkim,Wheat,Rabi,622.0,2385.4,12148.6,5.09
Chhattisgarh,Potato,Rabi,652.6,655.9,21581.8,32.9
Bihar,Maize,Kharif,586.9,4394.8,17595.7,4.0
Chhattisgarh,Sugarcane,Kharif,1324.0,3890.0,346656.7,89.12
Uttar Pradesh,Sugarcane,Kharif,1011.8,2447.6,202941.9,82.92
Tamil Nadu,Rice,Kharif,1440.6,3292.6,19146.4,5.82
Goa,Groundnut,Kharif,501.3,1176.5,2084.6,1.77
Arunachal Pradesh,Maize,Kharif,576.8,4235.8,15975.4,3.77
Tamil Nadu,Barley,Rabi,517.5,4649.3,15486.6,3.33
Haryana,Groundnut,Kharif,606.7,267.7,561.1,2.1
Uttarakhand,Barley,Rabi,525.8,4645.6,15615.2,3.36
Gujarat,Potato,Rabi,451.9,1959.5,47892.2,24.44
Bihar,Wheat,Rabi,516.9,2507.0,13068.5,5.21
Manipur,Mustard,Rabi,502.8,4558.4,8559.8,1.88
Andhra Pradesh,Groundnut,Kharif,577.1,2132.0,4796.7,2.25
Meghalaya,Barley,Rabi,542.0,2939.6,9268.5,3.15
Uttar Pradesh,Sugarcane,Kharif,1278.6,2430.2,201163.6,82.78
Himachal Pradesh,Cotton,Kharif,837.4,454.6,1388.0,3.05
Maharashtra,Wheat,Rabi,676.5,1675.6,9311.8,5.56
Jharkhand,Wheat,Rabi,781.0,3010.3,15697.3,5.21
Meghalaya,Wheat,Rabi,721.1,2537.4,13656.4,5.38
Tamil Nadu,Mustard,Rabi,378.3,2553.6,4005.3,1.57
Goa,Groundnut,Kharif,749.7,2012.5,4500.0,2.24
Nagaland,Potato,Rabi,439.2,413.6,12357.6,29.88
Telangana,Cotton,Kharif,680.5,4406.5,13452.9,3.05
Chhattisgarh,Groundnut,Kharif,603.2,341.8,907.9,2.66
Gujarat,Mustard,Rabi,458.3,1385.9,2405.1,1.74
Maharashtra,Cotton,Kharif,853.2,787.8,1936.7,2.46
Andhra Pradesh,Wheat,Rabi,524.0,4366.7,21204.4,4.86
Meghalaya,Mustard,Rabi,492.2,1105.7,1886.7,1.71
Goa,Soybean,Kharif,882.1,1484.3,2900.1,1.95
Himachal Pradesh,Soybean,Kharif,908.4,1261.6,2390.9,1.9
Andhra Pradesh,Groundnut,Kharif,742.4,1361.5,3118.1,2.29
Madhya Pradesh,Mustard,Rabi,362.7,2358.3,3802.0,1.61
Manipur,Mustard,Rabi,365.9,879.4,1615.5,1.84
Telangana,Sugarcane,Kharif,1386.8,1868.7,163655.9,87.58
Tripura,Groundnut,Kharif,816.4,4689.2,10135.3,2.16
Sikkim,Mustard,Rabi,557.0,416.8,593.1,1.42
Telangana,Cotton,Kharif,523.6,398.2,854.6,2.15
Goa,Mustard,Rabi,523.8,2287.0,3601.0,1.57
Mizoram,Maize,Kharif,856.6,4682.2,21017.3,4.49
Gujarat,Maize,Kharif,904.3,1517.4,5982.4,3.94
Telangana,Soybean,Kharif,665.5,3365.7,6434.7,1.91
Maharashtra,Barley,Rabi,324.6,3813.4,11129.4,2.92
West Bengal,Soybean,Kharif,885.2,1489.5,2988.0,2.01
Gujarat,Mustard,Rabi,413.9,4021.5,6795.9,1.69
West Bengal,Soybean,Kharif,667.8,1713.4,3681.1,2.15
Punjab,Rice,Kharif,1787.2,1011.6,4898.2,4.84
Maharashtra,Sugarcane,Kharif,1129.6,889.3,92467.1,103.98
Nagaland,Soybean,Kharif,762.1,3814.2,8203.9,2.15
Telangana,Potato,Rabi,439.0,4772.0,124477.8,26.09
Uttar Pradesh,Soybean,Kharif,855.9,4858.6,11757.9,2.42
Goa,Soybean,Kharif,909.1,1866.1,3801.7,2.04
Sikkim,Groundnut,Kharif,513.3,3055.5,5963.2,1.95
Punjab,Rice,Kharif,1274.9,2875.6,17397.5,6.05
Madhya Pradesh,Cotton,Kharif,951.0,2071.3,6027.5,2.91
Jharkhand,Wheat,Rabi,616.8,3808.6,19949.4,5.24
Karnataka,Sugarcane,Kharif,981.5,1750.8,149842.3,85.59
Andhra Pradesh,Soybean,Kharif,971.2,1899.8,3495.8,1.84
Meghalaya,Groundnut,Kharif,502.2,2086.1,4697.8,2.25
Karnataka,Soybean,Kharif,674.0,2821.5,5102.7,1.81
Sikkim,Barley,Rabi,536.1,2171.5,7361.4,3.39
Tripura,Rice,Kharif,1653.9,2858.5,12344.5,4.32
Andhra Pradesh,Rice,Kharif,1179.4,3407.8,18101.9,5.31
Arunachal Pradesh,Cotton,Kharif,544.7,1624.7,4411.7,2.72
Telangana,Cotton,Kharif,659.3,3439.2,8714.3,2.53
Andhra Pradesh,Maize,Kharif,561.7,2280.1,8981.3,3.94
Rajasthan,Barley,Rabi,336.7,1689.6,5178.8,3.07
West Bengal,Soybean,Kharif,623.8,905.4,1518.6,1.68
Chhattisgarh,Barley,Rabi,318.8,358.2,1153.6,3.22
Maharashtra,Groundnut,Kharif,807.0,1172.0,2412.7,2.06
Odisha,Mustard,Rabi,576.5,1976.8,2791.1,1.41
Rajasthan,Soybean,Kharif,682.7,4313.5,8398.6,1.95
Gujarat,Barley,Rabi,567.9,3068.7,8120.1,2.65
Karnataka,Sugarcane,Kharif,811.8,3446.9,302477.3,87.75
Assam,Rice,Kharif,939.2,1395.4,6240.1,4.47
Maharashtra,Mustard,Rabi,354.7,1451.1,2254.0,1.55
Madhya Pradesh,Potato,Rabi,457.2,1591.0,45265.6,28.45
Madhya Pradesh,Potato,Rabi,602.6,3271.3,93392.9,28.55
Uttarakhand,Groundnut,Kharif,768.7,4015.0,10146.4,2.53
Gujarat,Soybean,Kharif,670.0,4372.7,9144.6,2.09
West Bengal,Rice,Kharif,1231.0,1131.9,6691.5,5.91
Haryana,Sugarcane,Kharif,723.3,1398.8,105915.4,75.72
Tamil Nadu,Sugarcane,Kharif,1362.9,3251.5,339778.9,104.5
Andhra Pradesh,Sugarcane,Kharif,1122.1,997.6,93662.3,93.88
Sikkim,Barley,Rabi,516.9,833.5,2789.4,3.35
Madhya Pradesh,Sugarcane,Kharif,1007.6,717.6,59901.5,83.48
Bihar,Barley,Rabi,518.2,3919.2,13934.2,3.56
West Bengal,Groundnut,Kharif,603.1,2444.6,5599.0,2.29
Manipur,Sugarcane,Kharif,1027.1,4185.4,394939.4,94.36
Arunachal Pradesh,Soybean,Kharif,789.9,1045.5,2218.5,2.12
Bihar,Groundnut,Kharif,721.3,575.4,1475.2,2.56
Kerala,Sugarcane,Kharif,1062.5,2563.3,267863.7,104.5
Odisha,Groundnut,Kharif,861.5,3246.1,6033.8,1.86
Odisha,Cotton,Kharif,512.9,2795.6,6316.5,2.26
Kerala,Wheat,Rabi,712.4,2735.3,14783.2,5.4
Bihar,Potato,Rabi,797.8,557.0,13985.7,25.11
Haryana,Soybean,Kharif,702.0,4718.8,9738.5,2.06
Sikkim,Sugarcane,Kharif,988.1,2386.7,207085.8,86.77
Arunachal Pradesh,Cotton,Kharif,916.7,3837.6,9618.8,2.51
Punjab,Sugarcane,Kharif,1637.7,4953.8,426563.8,86.11
Meghalaya,Wheat,Rabi,550.6,1438.5,7585.0,5.27
Uttar Pradesh,Wheat,Rabi,580.6,2541.9,14664.5,5.77
Manipur,Barley,Rabi,451.1,2728.3,9167.4,3.36
Uttarakhand,Maize,Kharif,508.2,3173.1,11891.2,3.75
Karnataka,Maize,Kharif,695.9,2145.3,9403.2,4.38
Rajasthan,Barley,Rabi,405.1,883.2,2749.9,3.11
Assam,Wheat,Rabi,753.9,1451.2,7614.5,5.25
Bihar,Maize,Kharif,618.6,641.9,2460.6,3.83
Chhattisgarh,Maize,Kharif,590.7,2346.2,8875.3,3.78
Tamil Nadu,Sugarcane,Kharif,1202.4,4816.0,456465.4,94.78
Assam,Wheat,Rabi,556.9,325.8,1797.0,5.52
Odisha,Wheat,Rabi,702.1,652.6,3234.6,4.96
Rajasthan,Maize,Kharif,624.8,1429.9,5220.4,3.65
